date,store_id,region,store_format,category,price,on_promo,promo_discount,effective_price,units_sold,revenue,inventory_on_hand,stockout,day_of_week,week_of_year,month,is_weekend,is_holiday,holiday_name,season
2024-09-03,S008,Northeast,Neighborhood Market,Grocery,16.27,True,0.2,13.02,16,208.32,220,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S008,Northeast,Neighborhood Market,Grocery,17.75,False,0.0,17.75,14,248.5,171,False,Friday,33,8,False,False,,Summer
2025-06-06,S008,Northeast,Neighborhood Market,Grocery,5.13,True,0.2,4.1,6,24.6,195,False,Friday,23,6,False,False,,Summer
2024-09-27,S008,Northeast,Neighborhood Market,Grocery,15.25,False,0.0,15.25,17,259.25,204,False,Friday,39,9,False,False,,Fall
2025-01-31,S008,Northeast,Neighborhood Market,Grocery,8.06,False,0.0,8.06,11,88.66,191,False,Friday,5,1,False,False,,Winter
2024-10-16,S008,Northeast,Neighborhood Market,Grocery,11.38,False,0.0,11.38,13,147.94,200,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S008,Northeast,Neighborhood Market,Grocery,4.26,False,0.0,4.26,31,132.06,164,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S008,Northeast,Neighborhood Market,Grocery,13.0,True,0.15,11.05,23,254.15,192,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S008,Northeast,Neighborhood Market,Grocery,11.19,False,0.0,11.19,13,145.47,213,False,Thursday,49,12,False,False,,Winter
2025-07-05,S008,Northeast,Neighborhood Market,Grocery,8.77,False,0.0,8.77,11,96.47,164,False,Saturday,27,7,True,False,,Summer
2024-09-09,S008,Northeast,Neighborhood Market,Grocery,7.56,False,0.0,7.56,9,68.04,195,False,Monday,37,9,False,False,,Fall
2025-06-01,S008,Northeast,Neighborhood Market,Grocery,17.83,True,0.05,16.94,8,135.52,166,False,Sunday,22,6,True,False,,Summer
2024-09-25,S008,Northeast,Neighborhood Market,Grocery,15.4,False,0.0,15.4,6,92.4,208,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S008,Northeast,Neighborhood Market,Grocery,11.9,False,0.0,11.9,15,178.5,195,False,Monday,51,12,False,False,,Winter
2025-05-28,S008,Northeast,Neighborhood Market,Grocery,4.08,False,0.0,4.08,11,44.88,211,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S008,Northeast,Neighborhood Market,Grocery,9.95,False,0.0,9.95,12,119.4,182,False,Thursday,31,8,False,False,,Summer
2025-05-03,S008,Northeast,Neighborhood Market,Grocery,8.47,False,0.0,8.47,5,42.35,160,False,Saturday,18,5,True,False,,Spring
2025-06-26,S008,Northeast,Neighborhood Market,Grocery,18.28,False,0.0,18.28,9,164.52,185,False,Thursday,26,6,False,False,,Summer
2024-11-10,S008,Northeast,Neighborhood Market,Grocery,18.59,True,0.05,17.66,14,247.24,162,False,Sunday,45,11,True,False,,Fall
2024-08-10,S008,Northeast,Neighborhood Market,Grocery,10.27,False,0.0,10.27,8,82.16,207,False,Saturday,32,8,True,False,,Summer
2025-01-13,S008,Northeast,Neighborhood Market,Grocery,10.91,True,0.1,9.82,21,206.22,184,False,Monday,3,1,False,False,,Winter
2024-10-12,S008,Northeast,Neighborhood Market,Grocery,8.19,False,0.0,8.19,19,155.61,134,False,Saturday,41,10,True,False,,Fall
2025-04-11,S008,Northeast,Neighborhood Market,Grocery,8.23,False,0.0,8.23,12,98.76,206,False,Friday,15,4,False,False,,Spring
2025-04-06,S008,Northeast,Neighborhood Market,Grocery,9.3,False,0.0,9.3,5,46.5,176,False,Sunday,14,4,True,False,,Spring
2025-02-12,S008,Northeast,Neighborhood Market,Grocery,18.45,True,0.05,17.53,13,227.89,178,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S008,Northeast,Neighborhood Market,Grocery,10.45,False,0.0,10.45,9,94.05,190,False,Sunday,10,3,True,False,,Spring
2025-05-20,S008,Northeast,Neighborhood Market,Grocery,3.2,False,0.0,3.2,9,28.8,171,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S008,Northeast,Neighborhood Market,Grocery,19.25,False,0.0,19.25,14,269.5,180,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S008,Northeast,Neighborhood Market,Grocery,15.96,False,0.0,15.96,14,223.44,168,False,Monday,31,7,False,False,,Summer
2024-08-26,S008,Northeast,Neighborhood Market,Grocery,11.02,False,0.0,11.02,18,198.36,159,False,Monday,35,8,False,False,,Summer
2024-11-17,S008,Northeast,Neighborhood Market,Grocery,18.22,False,0.0,18.22,22,400.84,163,False,Sunday,46,11,True,False,,Fall
2024-09-12,S008,Northeast,Neighborhood Market,Grocery,6.97,False,0.0,6.97,17,118.49,177,False,Thursday,37,9,False,False,,Fall
2025-07-19,S008,Northeast,Neighborhood Market,Grocery,10.84,False,0.0,10.84,7,75.88,222,False,Saturday,29,7,True,False,,Summer
2025-02-13,S008,Northeast,Neighborhood Market,Grocery,14.89,False,0.0,14.89,11,163.79,222,False,Thursday,7,2,False,False,,Winter
2024-11-23,S008,Northeast,Neighborhood Market,Grocery,12.37,False,0.0,12.37,19,235.03,172,False,Saturday,47,11,True,False,,Fall
2025-02-10,S008,Northeast,Neighborhood Market,Household,173.81,False,0.0,173.81,6,1042.86,73,False,Monday,7,2,False,False,,Winter
2024-09-03,S008,Northeast,Neighborhood Market,Household,37.67,False,0.0,37.67,8,301.36,117,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S008,Northeast,Neighborhood Market,Household,12.37,True,0.15,10.51,11,115.61,62,False,Friday,33,8,False,False,,Summer
2025-06-06,S008,Northeast,Neighborhood Market,Household,95.33,False,0.0,95.33,7,667.31,79,False,Friday,23,6,False,False,,Summer
2024-09-27,S008,Northeast,Neighborhood Market,Household,57.93,False,0.0,57.93,19,1100.67,57,False,Friday,39,9,False,False,,Fall
2025-01-31,S008,Northeast,Neighborhood Market,Household,131.88,False,0.0,131.88,3,395.64,74,False,Friday,5,1,False,False,,Winter
2024-10-16,S008,Northeast,Neighborhood Market,Household,26.72,False,0.0,26.72,6,160.32,107,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S008,Northeast,Neighborhood Market,Household,57.78,False,0.0,57.78,12,693.36,86,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S008,Northeast,Neighborhood Market,Household,19.56,False,0.0,19.56,9,176.04,64,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S008,Northeast,Neighborhood Market,Household,24.85,False,0.0,24.85,4,99.4,61,False,Thursday,49,12,False,False,,Winter
2025-07-05,S008,Northeast,Neighborhood Market,Household,63.38,False,0.0,63.38,9,570.42,58,False,Saturday,27,7,True,False,,Summer
2024-09-09,S008,Northeast,Neighborhood Market,Household,110.48,True,0.1,99.43,3,298.29,84,False,Monday,37,9,False,False,,Fall
2025-06-01,S008,Northeast,Neighborhood Market,Household,139.74,False,0.0,139.74,4,558.96,92,False,Sunday,22,6,True,False,,Summer
2024-09-25,S008,Northeast,Neighborhood Market,Household,46.58,False,0.0,46.58,7,326.06,93,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S008,Northeast,Neighborhood Market,Household,106.01,False,0.0,106.01,5,530.05,30,False,Monday,51,12,False,False,,Winter
2025-05-28,S008,Northeast,Neighborhood Market,Household,131.76,True,0.05,125.17,8,1001.36,82,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S008,Northeast,Neighborhood Market,Household,7.21,False,0.0,7.21,8,57.68,73,False,Thursday,31,8,False,False,,Summer
2025-05-03,S008,Northeast,Neighborhood Market,Household,100.7,False,0.0,100.7,4,402.8,54,False,Saturday,18,5,True,False,,Spring
2025-06-26,S008,Northeast,Neighborhood Market,Household,177.83,False,0.0,177.83,3,533.49,83,False,Thursday,26,6,False,False,,Summer
2024-11-10,S008,Northeast,Neighborhood Market,Household,198.32,False,0.0,198.32,8,1586.56,61,False,Sunday,45,11,True,False,,Fall
2024-08-10,S008,Northeast,Neighborhood Market,Household,188.0,False,0.0,188.0,8,1504.0,62,False,Saturday,32,8,True,False,,Summer
2025-01-13,S008,Northeast,Neighborhood Market,Household,86.82,False,0.0,86.82,6,520.92,109,False,Monday,3,1,False,False,,Winter
2024-10-12,S008,Northeast,Neighborhood Market,Household,195.86,False,0.0,195.86,11,2154.46,77,False,Saturday,41,10,True,False,,Fall
2025-04-11,S008,Northeast,Neighborhood Market,Household,85.8,False,0.0,85.8,4,343.2,49,False,Friday,15,4,False,False,,Spring
2025-04-06,S008,Northeast,Neighborhood Market,Household,64.15,False,0.0,64.15,4,256.6,63,False,Sunday,14,4,True,False,,Spring
2025-02-12,S008,Northeast,Neighborhood Market,Household,92.01,False,0.0,92.01,4,368.04,59,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S008,Northeast,Neighborhood Market,Household,164.98,False,0.0,164.98,1,164.98,98,False,Sunday,10,3,True,False,,Spring
2025-05-20,S008,Northeast,Neighborhood Market,Household,139.96,False,0.0,139.96,10,1399.6,36,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S008,Northeast,Neighborhood Market,Household,29.23,True,0.05,27.77,3,83.31,96,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S008,Northeast,Neighborhood Market,Household,90.79,False,0.0,90.79,8,726.32,84,False,Monday,31,7,False,False,,Summer
2024-08-26,S008,Northeast,Neighborhood Market,Household,25.51,False,0.0,25.51,11,280.61,23,False,Monday,35,8,False,False,,Summer
2024-11-17,S008,Northeast,Neighborhood Market,Household,103.39,False,0.0,103.39,9,930.51,52,False,Sunday,46,11,True,False,,Fall
2024-09-12,S008,Northeast,Neighborhood Market,Household,134.16,False,0.0,134.16,10,1341.6,69,False,Thursday,37,9,False,False,,Fall
2025-07-19,S008,Northeast,Neighborhood Market,Household,85.21,False,0.0,85.21,1,85.21,74,False,Saturday,29,7,True,False,,Summer
2025-02-13,S008,Northeast,Neighborhood Market,Household,18.31,False,0.0,18.31,1,18.31,106,False,Thursday,7,2,False,False,,Winter
2024-11-23,S008,Northeast,Neighborhood Market,Household,32.68,False,0.0,32.68,6,196.08,44,False,Saturday,47,11,True,False,,Fall
2025-02-10,S008,Northeast,Neighborhood Market,Pharmacy,136.19,False,0.0,136.19,3,408.57,56,False,Monday,7,2,False,False,,Winter
2024-09-03,S008,Northeast,Neighborhood Market,Pharmacy,57.03,False,0.0,57.03,5,285.15,76,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S008,Northeast,Neighborhood Market,Pharmacy,98.02,False,0.0,98.02,8,784.16,99,False,Friday,33,8,False,False,,Summer
2025-06-06,S008,Northeast,Neighborhood Market,Pharmacy,100.0,False,0.0,100.0,3,300.0,112,False,Friday,23,6,False,False,,Summer
2024-09-27,S008,Northeast,Neighborhood Market,Pharmacy,98.41,False,0.0,98.41,3,295.23,62,False,Friday,39,9,False,False,,Fall
2025-01-31,S008,Northeast,Neighborhood Market,Pharmacy,91.59,False,0.0,91.59,1,91.59,86,False,Friday,5,1,False,False,,Winter
2024-10-16,S008,Northeast,Neighborhood Market,Pharmacy,24.24,False,0.0,24.24,1,24.24,102,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S008,Northeast,Neighborhood Market,Pharmacy,97.02,False,0.0,97.02,6,582.12,98,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S008,Northeast,Neighborhood Market,Pharmacy,73.81,True,0.15,62.74,10,627.4,91,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S008,Northeast,Neighborhood Market,Pharmacy,12.14,False,0.0,12.14,4,48.56,81,False,Thursday,49,12,False,False,,Winter
2025-07-05,S008,Northeast,Neighborhood Market,Pharmacy,37.68,False,0.0,37.68,4,150.72,94,False,Saturday,27,7,True,False,,Summer
2024-09-09,S008,Northeast,Neighborhood Market,Pharmacy,114.59,False,0.0,114.59,5,572.95,58,False,Monday,37,9,False,False,,Fall
2025-06-01,S008,Northeast,Neighborhood Market,Pharmacy,116.43,False,0.0,116.43,3,349.29,67,False,Sunday,22,6,True,False,,Summer
2024-09-25,S008,Northeast,Neighborhood Market,Pharmacy,40.41,False,0.0,40.41,4,161.64,60,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S008,Northeast,Neighborhood Market,Pharmacy,123.59,False,0.0,123.59,7,865.13,94,False,Monday,51,12,False,False,,Winter
2025-05-28,S008,Northeast,Neighborhood Market,Pharmacy,68.35,False,0.0,68.35,2,136.7,100,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S008,Northeast,Neighborhood Market,Pharmacy,15.7,False,0.0,15.7,6,94.2,84,False,Thursday,31,8,False,False,,Summer
2025-05-03,S008,Northeast,Neighborhood Market,Pharmacy,16.2,False,0.0,16.2,0,0.0,99,False,Saturday,18,5,True,False,,Spring
2025-06-26,S008,Northeast,Neighborhood Market,Pharmacy,95.76,False,0.0,95.76,3,287.28,83,False,Thursday,26,6,False,False,,Summer
2024-11-10,S008,Northeast,Neighborhood Market,Pharmacy,110.09,False,0.0,110.09,4,440.36,71,False,Sunday,45,11,True,False,,Fall
2024-08-10,S008,Northeast,Neighborhood Market,Pharmacy,70.19,False,0.0,70.19,2,140.38,58,False,Saturday,32,8,True,False,,Summer
2025-01-13,S008,Northeast,Neighborhood Market,Pharmacy,87.72,True,0.15,74.56,1,74.56,77,False,Monday,3,1,False,False,,Winter
2024-10-12,S008,Northeast,Neighborhood Market,Pharmacy,63.98,False,0.0,63.98,4,255.92,79,False,Saturday,41,10,True,False,,Fall
2025-04-11,S008,Northeast,Neighborhood Market,Pharmacy,75.89,False,0.0,75.89,4,303.56,86,False,Friday,15,4,False,False,,Spring
2025-04-06,S008,Northeast,Neighborhood Market,Pharmacy,144.1,False,0.0,144.1,2,288.2,74,False,Sunday,14,4,True,False,,Spring
2025-02-12,S008,Northeast,Neighborhood Market,Pharmacy,111.36,False,0.0,111.36,1,111.36,88,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S008,Northeast,Neighborhood Market,Pharmacy,64.6,False,0.0,64.6,0,0.0,82,False,Sunday,10,3,True,False,,Spring
2025-05-20,S008,Northeast,Neighborhood Market,Pharmacy,89.57,False,0.0,89.57,2,179.14,51,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S008,Northeast,Neighborhood Market,Pharmacy,107.03,False,0.0,107.03,5,535.15,78,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S008,Northeast,Neighborhood Market,Pharmacy,73.36,False,0.0,73.36,4,293.44,71,False,Monday,31,7,False,False,,Summer
2024-08-26,S008,Northeast,Neighborhood Market,Pharmacy,81.06,True,0.15,68.9,3,206.7,88,False,Monday,35,8,False,False,,Summer
2024-11-17,S008,Northeast,Neighborhood Market,Pharmacy,77.12,False,0.0,77.12,1,77.12,55,False,Sunday,46,11,True,False,,Fall
2024-09-12,S008,Northeast,Neighborhood Market,Pharmacy,120.68,False,0.0,120.68,1,120.68,79,False,Thursday,37,9,False,False,,Fall
2025-07-19,S008,Northeast,Neighborhood Market,Pharmacy,76.92,False,0.0,76.92,7,538.44,109,False,Saturday,29,7,True,False,,Summer
2025-02-13,S008,Northeast,Neighborhood Market,Pharmacy,19.49,True,0.1,17.54,1,17.54,56,False,Thursday,7,2,False,False,,Winter
2024-11-23,S008,Northeast,Neighborhood Market,Pharmacy,80.53,True,0.2,64.42,8,515.36,102,False,Saturday,47,11,True,False,,Fall
2025-02-10,S009,South,Neighborhood Market,Apparel,66.12,False,0.0,66.12,2,132.24,59,False,Monday,7,2,False,False,,Winter
2024-09-03,S009,South,Neighborhood Market,Apparel,74.28,False,0.0,74.28,6,445.68,77,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S009,South,Neighborhood Market,Apparel,14.43,False,0.0,14.43,1,14.43,101,False,Friday,33,8,False,False,,Summer
2025-06-06,S009,South,Neighborhood Market,Apparel,13.1,False,0.0,13.1,2,26.2,77,False,Friday,23,6,False,False,,Summer
2024-09-27,S009,South,Neighborhood Market,Apparel,43.04,True,0.1,38.74,6,232.44,60,False,Friday,39,9,False,False,,Fall
2025-01-31,S009,South,Neighborhood Market,Apparel,95.28,False,0.0,95.28,2,190.56,30,False,Friday,5,1,False,False,,Winter
2024-10-16,S009,South,Neighborhood Market,Apparel,45.29,False,0.0,45.29,6,271.74,39,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S009,South,Neighborhood Market,Apparel,113.45,False,0.0,113.45,3,340.35,51,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S009,South,Neighborhood Market,Apparel,93.88,False,0.0,93.88,6,563.28,40,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S009,South,Neighborhood Market,Apparel,16.73,True,0.1,15.06,2,30.12,67,False,Thursday,49,12,False,False,,Winter
2025-07-05,S009,South,Neighborhood Market,Apparel,34.25,False,0.0,34.25,3,102.75,106,False,Saturday,27,7,True,False,,Summer
2024-09-09,S009,South,Neighborhood Market,Apparel,50.46,False,0.0,50.46,4,201.84,80,False,Monday,37,9,False,False,,Fall
2025-06-01,S009,South,Neighborhood Market,Apparel,42.51,False,0.0,42.51,3,127.53,65,False,Sunday,22,6,True,False,,Summer
2024-09-25,S009,South,Neighborhood Market,Apparel,52.33,False,0.0,52.33,9,470.97,55,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S009,South,Neighborhood Market,Apparel,112.36,True,0.05,106.74,4,426.96,100,False,Monday,51,12,False,False,,Winter
2025-05-28,S009,South,Neighborhood Market,Apparel,82.9,False,0.0,82.9,4,331.6,93,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S009,South,Neighborhood Market,Apparel,100.48,False,0.0,100.48,4,401.92,99,False,Thursday,31,8,False,False,,Summer
2025-05-03,S009,South,Neighborhood Market,Apparel,63.96,True,0.1,57.56,2,115.12,85,False,Saturday,18,5,True,False,,Spring
2025-06-26,S009,South,Neighborhood Market,Apparel,27.52,False,0.0,27.52,6,165.12,71,False,Thursday,26,6,False,False,,Summer
2024-11-10,S009,South,Neighborhood Market,Apparel,119.47,False,0.0,119.47,6,716.82,94,False,Sunday,45,11,True,False,,Fall
2024-08-10,S009,South,Neighborhood Market,Apparel,63.01,False,0.0,63.01,10,630.1,70,False,Saturday,32,8,True,False,,Summer
2025-01-13,S009,South,Neighborhood Market,Apparel,73.66,False,0.0,73.66,4,294.64,105,False,Monday,3,1,False,False,,Winter
2024-10-12,S009,South,Neighborhood Market,Apparel,89.73,False,0.0,89.73,6,538.38,79,False,Saturday,41,10,True,False,,Fall
2025-04-11,S009,South,Neighborhood Market,Apparel,57.11,False,0.0,57.11,3,171.33,91,False,Friday,15,4,False,False,,Spring
2025-04-06,S009,South,Neighborhood Market,Apparel,92.2,False,0.0,92.2,5,461.0,75,False,Sunday,14,4,True,False,,Spring
2025-02-12,S009,South,Neighborhood Market,Apparel,32.61,False,0.0,32.61,6,195.66,91,False,Wednesday,7,2,False,False,,Winter
2025-03-09,S009,South,Neighborhood Market,Apparel,89.34,False,0.0,89.34,1,89.34,40,False,Sunday,10,3,True,False,,Spring
2025-05-20,S009,South,Neighborhood Market,Apparel,66.5,False,0.0,66.5,3,199.5,100,False,Tuesday,21,5,False,False,,Spring
2025-07-16,S009,South,Neighborhood Market,Apparel,34.04,False,0.0,34.04,3,102.12,57,False,Wednesday,29,7,False,False,,Summer
2025-07-28,S009,South,Neighborhood Market,Apparel,54.83,False,0.0,54.83,8,438.64,63,False,Monday,31,7,False,False,,Summer
2024-08-26,S009,South,Neighborhood Market,Apparel,85.52,False,0.0,85.52,5,427.6,91,False,Monday,35,8,False,False,,Summer
2024-11-17,S009,South,Neighborhood Market,Apparel,107.31,False,0.0,107.31,5,536.55,66,False,Sunday,46,11,True,False,,Fall
2024-09-12,S009,South,Neighborhood Market,Apparel,81.43,False,0.0,81.43,3,244.29,66,False,Thursday,37,9,False,False,,Fall
2025-07-19,S009,South,Neighborhood Market,Apparel,96.12,False,0.0,96.12,4,384.48,65,False,Saturday,29,7,True,False,,Summer
2025-02-13,S009,South,Neighborhood Market,Apparel,44.94,False,0.0,44.94,5,224.7,47,False,Thursday,7,2,False,False,,Winter
2024-11-23,S009,South,Neighborhood Market,Apparel,11.78,True,0.05,11.19,12,134.28,59,False,Saturday,47,11,True,False,,Fall
2025-02-10,S009,South,Neighborhood Market,Electronics,372.39,False,0.0,372.39,3,1117.17,76,False,Monday,7,2,False,False,,Winter
2024-09-03,S009,South,Neighborhood Market,Electronics,394.67,True,0.1,355.2,1,355.2,112,False,Tuesday,36,9,False,False,,Fall
2024-08-16,S009,South,Neighborhood Market,Electronics,757.25,False,0.0,757.25,5,3786.25,72,False,Friday,33,8,False,False,,Summer
2025-06-06,S009,South,Neighborhood Market,Electronics,681.99,False,0.0,681.99,1,681.99,83,False,Friday,23,6,False,False,,Summer
2024-09-27,S009,South,Neighborhood Market,Electronics,52.1,False,0.0,52.1,0,0.0,96,False,Friday,39,9,False,False,,Fall
2025-01-31,S009,South,Neighborhood Market,Electronics,464.44,False,0.0,464.44,1,464.44,76,False,Friday,5,1,False,False,,Winter
2024-10-16,S009,South,Neighborhood Market,Electronics,212.23,False,0.0,212.23,2,424.46,81,False,Wednesday,42,10,False,False,,Fall
2024-11-28,S009,South,Neighborhood Market,Electronics,409.57,False,0.0,409.57,10,4095.7,76,False,Thursday,48,11,False,True,Thanksgiving,Fall
2024-12-31,S009,South,Neighborhood Market,Electronics,518.17,False,0.0,518.17,4,2072.68,86,False,Tuesday,1,12,False,True,New Year's Eve,Winter
2024-12-05,S009,South,Neighborhood Market,Electronics,720.55,True,0.05,684.52,1,684.52,86,False,Thursday,49,12,False,False,,Winter
2025-07-05,S009,South,Neighborhood Market,Electronics,664.01,False,0.0,664.01,2,1328.02,91,False,Saturday,27,7,True,False,,Summer
2024-09-09,S009,South,Neighborhood Market,Electronics,610.4,False,0.0,610.4,3,1831.2,53,False,Monday,37,9,False,False,,Fall
2025-06-01,S009,South,Neighborhood Market,Electronics,189.16,False,0.0,189.16,2,378.32,96,False,Sunday,22,6,True,False,,Summer
2024-09-25,S009,South,Neighborhood Market,Electronics,735.65,False,0.0,735.65,1,735.65,35,False,Wednesday,39,9,False,False,,Fall
2024-12-16,S009,South,Neighborhood Market,Electronics,141.56,False,0.0,141.56,5,707.8,76,False,Monday,51,12,False,False,,Winter
2025-05-28,S009,South,Neighborhood Market,Electronics,584.29,False,0.0,584.29,0,0.0,78,False,Wednesday,22,5,False,False,,Spring
2024-08-01,S009,South,Neighborhood Market,Electronics,80.63,False,0.0,80.63,2,161.26,85,False,Thursday,31,8,False,False,,Summer
2025-05-03,S009,South,Neighborhood Market,Electronics,510.51,True,0.2,408.41,5,2042.05,78,False,Saturday,18,5,True,False,,Spring
